func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
dd_w010,kpp4-n40-r50-01,74.96521874539013,599.4355086956508,599.4901208231292,9.110592663632726e-5,0.066732608,74.89848613739014,1.3100328859999997,0.6406523160000003,1644,1633,41899,260,254,178,2077,22949.0,,
dd_w010,kpp4-n40-r50-02,7.351169075984619,552.4380312499994,552.4843281173594,8.380463462155284e-5,0.046338048,7.304831027984619,0.524837976,0.2950851000000002,591,587,10835,258,253,176,828,1307.0,,
dd_w010,kpp4-n40-r50-03,8.241871174643432,793.1258624999983,793.1891585720823,7.980583546280721e-5,0.038240012,8.203631162643433,0.5546482210000002,0.2765126430000003,754,746,7716,260,252,178,1016,5424.0,,
dd_w010,kpp4-n40-r50-04,38.75625321306189,810.0008000000016,810.0725469432298,8.857638563833897e-5,0.027013034,38.72924017906189,1.101704921000001,0.5966415589999995,1445,1437,23584,258,251,176,1745,8576.0,,
dd_w010,kpp4-n40-r50-05,56.63242442257251,890.3341000000007,890.4212881038961,9.792740039431742e-5,0.024702617,56.60772180557251,0.7753160729999997,0.3757575300000002,948,942,55114,257,251,175,1283,11080.0,,
dd_w010,kpp4-n40-r50-06,38.93235729307971,634.8578714285692,634.9017692334236,6.914587788856772e-5,0.014264327,38.91809296607971,0.9345079230000001,0.5670574360000001,1175,1160,25213,247,246,165,1553,65270.0,,
dd_w010,kpp4-n40-r50-07,26.901947894839967,915.0008999999974,915.0660676954731,7.122145505614218e-5,0.028058687,26.873889207839966,0.6613249900000004,0.3341063829999996,882,877,30042,259,251,177,1213,8418.0,,
dd_w010,kpp4-n40-r50-08,4.554368437606811,766.6674000000003,766.6674000000003,0.0,0.023572625,4.5307958126068115,0.3797291999999999,0.17923075199999994,469,461,5082,260,252,178,723,1840.0,,
dd_w010,kpp4-n40-r50-09,372.1391261140515,679.0007000000005,679.0673641791045,9.817983855393549e-5,0.03587418,372.1032519340515,3.1538137050000032,1.802609535000001,3578,3566,135743,254,250,172,4070,92373.0,,
dd_w010,kpp4-n40-r50-10,15.614964347933471,820.0006500000005,820.0436550758469,5.244517287442988e-5,0.046852213,15.568112134933472,0.7180621889999989,0.3753303279999995,918,912,13772,254,249,172,1238,15273.0,,
dd_w010,kpp4-n40-r55-01,54.78227270075012,923.0007333333359,923.0831715976472,8.931549167194836e-5,0.07399476,54.70827794075012,1.0587381019999993,0.5270216710000006,1127,1122,35827,257,257,171,1465,54076.0,,
dd_w010,kpp4-n40-r55-02,2343.990383844273,1048.0009000000023,1048.1049643346348,9.929794395457044e-5,0.052392702,2343.937991142273,5.968211486000022,3.4305694980000028,5141,5134,498030,263,259,177,5652,84401.0,,
dd_w010,kpp4-n40-r55-03,18.093226376409547,1053.7922458333335,1053.8536835164841,5.830151378847806e-5,0.038020316,18.055206060409546,0.7551203789999993,0.47120073300000004,706,700,14645,262,255,176,1012,6802.0,,
dd_w010,kpp4-n40-r55-04,359.4423096621461,702.000700000001,702.0633033974952,8.917853998476866e-5,0.047188803,359.3951208591461,1.8434168469999967,1.0208716129999982,1733,1726,179754,259,255,173,2163,60815.0,,
dd_w010,kpp4-n40-r55-05,35.755584600219116,827.0008099999986,827.0467085110776,5.549995903742495e-5,0.026075485,35.729509115219116,1.0519821470000021,0.568821174,1125,1114,18864,266,260,180,1471,7806.0,,
dd_w010,kpp4-n40-r55-06,34.67841426088696,882.6675800000012,882.7359601894201,7.746992295663248e-5,0.015467083,34.66294717788696,1.1567291579999972,0.7192331799999999,1205,1195,26410,263,257,177,1534,14064.0,,
dd_w010,kpp4-n40-r55-07,267.72443832899563,1176.3342333333317,1176.4424984140683,9.203598575025257e-5,0.052522321,267.6719160079956,2.0519887030000024,1.1786777979999978,1909,1898,108486,265,261,179,2337,44953.0,,
dd_w010,kpp4-n40-r55-08,189.42163034968945,807.0008999999957,807.0789751437419,9.674728212350075e-5,0.024852243,189.39677810668945,1.2296220150000001,0.6843695570000002,1149,1146,127615,260,257,174,1556,24034.0,,
dd_w010,kpp4-n40-r55-09,109.24716638429273,921.4590791666677,921.550209261666,9.889760387487723e-5,0.035922278,109.21124410629272,1.5130231680000006,0.8553988319999989,1575,1569,57141,262,258,176,2013,67343.0,,
dd_w010,kpp4-n40-r55-10,26.848801276425537,1159.0006499999986,1159.0006499999986,0.0,0.009673259,26.839128017425537,1.2277585160000006,0.7805473850000008,1124,1117,17445,263,259,177,1439,6249.0,,
dd_w010,kpp4-n40-r60-01,406.9924246780371,1130.0,1130.112228909454,9.931761898580621e-5,0.052883815,406.9395408630371,1.8775182739999996,0.995889707000002,2042,2032,137729,270,267,180,2571,1.070038e6,,
dd_w010,kpp4-n40-r60-02,478.5425553056802,1098.484585483878,1098.5863587396757,9.264877918420834e-5,0.031541321,478.5110139846802,2.4365958210000054,1.2967131550000008,2375,2361,152659,270,266,180,2917,149166.0,,
dd_w010,kpp4-n40-r60-03,3126.8192968212907,868.0000000000024,868.0860849616289,9.917622307201741e-5,0.037719711,3126.7815771102905,3.991152661000002,2.0321407969999994,3534,3524,788314,269,264,179,4219,165689.0,,
dd_w010,kpp4-n40-r60-04,1.697294358118164,1237.9999999999995,1237.9999999999995,0.0,0.004169587,1.693124771118164,0.07926217999999997,0.042375289,113,97,1591,268,265,178,391,139847.0,,
dd_w010,kpp4-n40-r60-05,351.9309336180873,959.8009000000022,959.8943480887255,9.736195154976514e-5,0.002928638,351.9280049800873,3.002362066000002,1.7719079880000008,2769,2762,135964,265,262,175,3226,105709.0,,
dd_w010,kpp4-n40-r60-06,1888.9514330643449,1418.000914285715,1418.1397250287082,9.789185718764033e-5,0.003262164,1888.9481709003448,5.03970862099999,2.8871844489999945,4873,4859,364131,268,266,178,5474,171613.0,,
dd_w010,kpp4-n40-r60-07,37.197446079157594,1302.5007200000007,1302.5628687500011,4.7714944833551e-5,0.029862852,37.16758322715759,0.8964039299999998,0.47639438700000025,926,916,26282,267,264,177,1258,21572.0,,
dd_w010,kpp4-n40-r60-08,1081.3755231788266,1126.0010500000058,1126.1109026162806,9.755995900251823e-5,0.022777169,1081.3527460098267,3.9485440239999936,2.301622779999993,3779,3769,326427,261,260,171,4462,891555.0,,
dd_w010,kpp4-n40-r60-09,98.36541001980665,870.0,870.0863488058927,9.925150102612181e-5,0.023761918,98.34164810180664,1.4881088990000002,0.7781797460000005,1622,1615,34058,265,263,175,2170,1.286884e6,,
dd_w010,kpp4-n40-r60-10,3600.002496767862,958.0012000000023,1014.0564000000003,0.058512661570776565,0.011188794,3599.9913079738617,10.384427881000002,6.104332997000038,7911,7903,361704,271,266,181,8716,180831.0,,
dd_w010,kpp4-n42-r50-01,547.1353203546192,878.5007500000021,878.5852873205725,9.622908184251592e-5,0.054510523,547.0808098316193,2.5473271890000047,1.3073548059999975,2718,2710,181704,270,261,184,3314,84176.0,,
dd_w010,kpp4-n42-r50-02,47.919557941025026,741.6674888888895,741.6957144994298,3.8056960785182685e-5,0.036544931,47.883013010025024,0.6677996409999993,0.3188121230000001,808,801,51901,277,266,191,1173,9082.0,,
dd_w010,kpp4-n42-r50-03,42.24049691769043,719.486590277779,719.5578549051697,9.904927812932952e-5,0.017339035,42.22315788269043,0.8767519130000001,0.46249923499999973,932,920,35372,265,261,179,1257,8422.0,,
dd_w010,kpp4-n42-r50-04,87.69572467812,909.2507250000008,909.2765380988654,2.8389417962421592e-5,0.013684702,87.68203997612,1.8122559800000018,0.8353070310000003,1825,1813,40392,276,267,190,2190,25476.0,,
dd_w010,kpp4-n42-r50-05,23.223354109163573,708.5720928571423,708.6085098759597,5.139493805158385e-5,0.046929129,23.176424980163574,0.7842527779999996,0.3824241690000001,857,852,20060,270,263,184,1126,3720.0,,
dd_w010,kpp4-n42-r50-06,113.46972383021618,1035.000800000004,1035.0771230769253,7.374204630704223e-5,0.014275918,113.45544791221619,1.244083751999999,0.6340073140000002,1464,1458,89623,272,266,186,1771,6512.0,,
dd_w010,kpp4-n42-r50-07,362.9901226411089,786.0007011346361,786.0773158008664,9.747404311432152e-5,0.038230742,362.9518918991089,3.5120786449999932,1.9602637299999965,2990,2983,148324,276,268,190,3476,33739.0,,
dd_w010,kpp4-n42-r50-08,103.30478796020947,722.0006999999998,722.0664436062168,9.105753805638087e-5,0.015076008,103.28971195220947,1.0761916640000002,0.5653738460000005,1112,1105,66001,275,265,189,1498,9981.0,,
dd_w010,kpp4-n42-r50-09,89.54809591135498,850.160648000001,850.244473442173,9.85995321816425e-5,0.02818796,89.51990795135498,1.0672629360000012,0.5454136340000003,1250,1240,64555,275,266,189,1612,12879.0,,
dd_w010,kpp4-n42-r50-10,38.47888235019312,654.8006599999991,654.8283802228975,4.233383469472669e-5,0.027125396,38.451756954193115,0.8636485149999983,0.4298685310000004,1008,993,30252,275,265,189,1432,23125.0,,
dd_w010,kpp4-n42-r55-01,2991.6181994587973,677.429171428573,677.4967991811654,9.982999765101482e-5,0.078549257,2991.5396502017975,5.2613310199999885,2.7472019640000025,4511,4502,486797,277,271,185,5340,206069.0,,
dd_w010,kpp4-n42-r55-02,3600.0004758504538,958.6370241575554,1032.1500916551659,0.07668498675211642,0.032271829,3599.968204021454,6.552545692000009,3.5744348990000097,4897,4881,574485,279,272,187,5625,229505.0,,
dd_w010,kpp4-n42-r55-03,3458.9891559894695,1126.8579357142894,1126.9700466185939,9.948982986343175e-5,0.027173024,3458.9619829654694,3.859015636999998,2.149728064000002,3110,3102,940264,277,272,185,3752,180540.0,,
dd_w010,kpp4-n42-r55-04,716.4287825193503,746.7149857142854,746.7871858929368,9.66904107091996e-5,0.068553504,716.3602290153503,2.842171120000003,1.7484647009999952,2389,2381,251077,267,265,175,2878,191883.0,,
dd_w010,kpp4-n42-r55-05,556.7829433027985,1135.400820000004,1135.5094216919802,9.565053156841858e-5,0.02824145,556.7547018527985,2.525997579999992,1.490104169,2104,2097,178853,275,270,183,2683,371939.0,,
dd_w010,kpp4-n42-r55-06,3600.000549288795,994.0007000000007,1044.3775579748667,0.05068090794590581,0.024895402,3599.975653886795,8.74850426,4.851886298000002,6624,6614,420376,282,274,190,7550,290592.0,,
dd_w010,kpp4-n42-r55-07,3600.000297112576,998.334100000002,1041.4234465567831,0.04316124888129241,0.003934188,3599.996362924576,8.439622490999994,5.140365304000007,6157,6152,515420,267,265,175,6928,396807.0,,
dd_w010,kpp4-n42-r55-08,25.660211578499023,878.1629891891894,878.1629891891894,0.0,0.014911667,25.645299911499023,0.7310943929999993,0.3951517590000003,711,703,18145,278,272,186,1069,12925.0,,
