func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
dp_w10,mcp4-n070-r08-01,81.00381839303942,4283.00013333334,4283.00013333334,0.0,3.287172437,77.71664595603943,76.407382217,76.25073146899996,185,177,638,260,227,148,257,187.0,,
dp_w10,mcp4-n070-r08-02,132.19059996108888,4517.500149999999,4517.500149999999,0.0,3.185352845,129.00524711608887,126.73406555999999,126.56602246700002,201,193,2591,261,230,149,276,209.0,,
dp_w10,mcp4-n070-r08-03,114.58770768696057,3691.000199999997,3691.1151487930147,3.1142992898631485e-5,3.239900518,111.34780716896057,102.18121646600002,101.99614191799998,206,197,7148,265,230,153,280,233.0,,
dp_w10,mcp4-n070-r08-04,90.17570235119018,4690.000099999999,4690.000099999999,0.0,2.371053475,87.80464887619019,87.48833784900002,87.41523787500002,174,169,252,265,235,153,257,192.0,,
dp_w10,mcp4-n070-r08-05,107.50555016007752,3845.000100000003,3845.000100000003,0.0,3.515171065,103.99037909507751,100.21190059700004,100.12725733700003,216,204,5484,252,230,140,286,214.0,,
dp_w10,mcp4-n070-r08-06,53.659992158356935,4825.000149999999,4825.000149999999,0.0,3.14943403,50.510558128356934,50.11786767300002,50.063773248000004,128,123,499,262,237,150,212,133.0,,
dp_w10,mcp4-n070-r08-07,73.41812641068408,3732.0001000000007,3732.000100000001,0.0,3.681671447,69.73645496368408,69.20440764200002,69.144382526,159,152,760,260,229,148,232,170.0,,
dp_w10,mcp4-n070-r08-08,84.06309113508155,4167.0001,4167.0001,0.0,3.519364214,80.54372692108154,79.86495067599999,79.80244257499997,182,173,691,255,229,143,253,209.0,,
dp_w10,mcp4-n070-r08-09,192.19065628254785,4190.0001,4190.0001,0.0,3.126758196,189.06389808654785,186.6462600469999,186.44638737200006,334,319,3541,261,234,149,407,349.0,,
dp_w10,mcp4-n070-r08-10,27.57964770278308,4291.0001,4291.0001,0.0,2.926364822,24.65328288078308,24.432668435999997,24.400629453,95,91,139,256,237,144,178,117.0,,
dp_w10,mcp4-n070-r10-01,82.56582502753504,3716.0002,3716.0002,0.0,1.982927126,80.58289790153503,77.67910513500004,77.54246163299997,255,246,2958,251,208,139,324,267.0,,
dp_w10,mcp4-n070-r10-02,75.55661982474768,3023.000149999996,3023.000149999996,0.0,2.736556949,72.82006287574768,72.37178590899998,72.29478534999997,160,154,571,259,211,147,234,174.0,,
dp_w10,mcp4-n070-r10-03,67.86182083001233,3403.0000999999997,3403.0000999999997,0.0,2.954166783,64.90765404701233,63.782424087,63.67765162299998,206,198,971,261,210,149,279,216.0,,
dp_w10,mcp4-n070-r10-04,63.11220129338233,3412.2501500000017,3412.306600495635,1.6543481032089975e-5,1.854050239,61.258151054382324,59.427205597000004,59.239315770999994,189,180,2000,258,208,146,259,199.0,,
dp_w10,mcp4-n070-r10-05,46.29783909580408,3104.000100000001,3104.000100000001,0.0,2.004344156,44.29349493980408,43.96403282600002,43.89278142899999,143,136,300,264,210,152,214,174.0,,
dp_w10,mcp4-n070-r10-06,42.967785364918946,3933.0002,3933.0002,0.0,0.629572398,42.338212966918945,41.48769384399999,41.407248778,140,134,1150,262,210,150,217,144.0,,
dp_w10,mcp4-n070-r10-07,53.103117207499636,3412.0001,3412.0001,0.0,1.402267436,51.700849771499634,51.325108971000006,51.17311931900002,175,167,394,255,206,143,242,179.0,,
dp_w10,mcp4-n070-r10-08,52.78689281799146,3314.0001500000003,3314.0001500000003,0.0,1.642715858,51.144176959991455,50.818357042000024,50.742370900999965,170,161,341,258,209,146,237,186.0,,
dp_w10,mcp4-n070-r10-09,51.403066885702636,3319.6668,3319.6668,0.0,3.010318053,48.39274883270264,47.14955093,47.015398109,152,145,963,254,211,142,224,167.0,,
dp_w10,mcp4-n070-r10-10,40.16889162213818,4003.50015,4003.5001500000003,0.0,1.226387693,38.942503929138184,38.702845920999984,38.637439134999994,116,110,231,258,207,146,189,122.0,,
dp_w10,mcp4-n070-r12-01,55.68414865785376,2717.000180000001,2717.000180000001,0.0,1.614207614,54.06994104385376,53.518248627,53.35889769800001,211,205,717,257,192,145,281,251.0,,
dp_w10,mcp4-n070-r12-02,33.56906932652673,2701.3334666666647,2701.3334666666647,0.0,1.488915146,32.08015418052673,31.276262761,31.140295930000004,148,144,625,262,198,150,224,158.0,,
dp_w10,mcp4-n070-r12-03,14.02470112194629,2729.000100000001,2729.000100000001,0.0,1.211916927,12.812784194946289,12.693065996000001,12.670885236999998,58,54,41,249,197,137,132,73.0,,
dp_w10,mcp4-n070-r12-04,38.15820063661389,2555.0001000000007,2555.0001000000007,0.0,2.091229573,36.06697106361389,35.735550683999996,35.674016898999994,144,138,361,254,199,142,216,148.0,,
dp_w10,mcp4-n070-r12-05,69.70556239599182,2196.000140000003,2196.000140000003,0.0,2.851102395,66.85446000099182,66.312246267,66.18707244200002,264,254,685,252,193,140,327,264.0,,
dp_w10,mcp4-n070-r12-06,43.06175958128149,2249.0001,2249.0001,0.0,1.613648524,41.448111057281494,41.089276069,40.94984315300002,157,147,518,250,198,138,223,157.0,,
dp_w10,mcp4-n070-r12-07,36.5494369979563,2338.5002000000004,2338.5002000000004,0.0,2.246728849,34.3027081489563,33.892844268000005,33.834440547,138,134,667,259,202,147,216,154.0,,
dp_w10,mcp4-n070-r12-08,55.728251826723756,2860.333466666667,2860.333466666667,0.0,1.629102838,54.099148988723755,52.56288551900003,52.429506883999984,176,169,2138,260,188,148,242,179.0,,
dp_w10,mcp4-n070-r12-09,39.47954499236914,2674.0001,2674.0001,0.0,1.441974039,38.03757095336914,37.79872178299999,37.74869171000001,126,121,245,249,193,137,194,133.0,,
dp_w10,mcp4-n070-r12-10,44.498177999676514,2880.0002000000004,2880.0002000000004,0.0,1.34976005,43.148417949676514,42.82118941499999,42.70491204099999,151,145,467,259,197,147,224,165.0,,
dp_w10,mcp4-n070-r14-01,29.984469732584962,2391.6668000000022,2391.6668000000022,0.0,1.543530783,28.44093894958496,26.842334534000006,26.78553257400001,158,149,2597,259,187,147,228,173.0,,
dp_w10,mcp4-n070-r14-02,33.3692899184414,1915.5001500000008,1915.5001500000008,0.0,1.312428041,32.056861877441406,31.806394073000007,31.738941235999988,172,161,288,247,180,135,233,179.0,,
dp_w10,mcp4-n070-r14-03,26.55994392840332,2035.571571428573,2035.5715714285732,0.0,1.009237065,25.55070686340332,25.296129428999997,25.247522921,132,124,306,257,179,145,193,134.0,,
dp_w10,mcp4-n070-r14-04,26.012521682719605,2220.0001499999994,2220.0001499999994,0.0,0.472361742,25.540159940719604,25.382436696000003,25.334020862000003,132,125,78,252,181,140,194,137.0,,
dp_w10,mcp4-n070-r14-05,35.784803262848754,1797.5001500000014,1797.5001500000014,0.0,1.709824196,34.074979066848755,33.183667902999986,33.025269927,172,164,732,256,184,144,237,207.0,,
dp_w10,mcp4-n070-r14-06,32.42079093749475,2060.0002000000004,2060.0002000000004,0.0,1.945590046,30.47520089149475,30.095808191000007,30.03839042599999,137,131,583,259,182,147,203,145.0,,
dp_w10,mcp4-n070-r14-07,20.7592639580282,2126.000100000001,2126.000100000001,0.0,1.100672926,19.6585910320282,19.453582809000004,19.406836612000003,108,102,280,255,183,143,178,114.0,,
dp_w10,mcp4-n070-r14-08,56.91270195562207,1959.000100000001,1959.000100000001,0.0,1.356440893,55.55626106262207,54.96496499400002,54.87922284499999,217,201,887,252,186,140,279,221.0,,
dp_w10,mcp4-n070-r14-09,46.4175306892456,1995.0001000000004,1995.0001000000004,0.0,1.1904389,45.227091789245605,44.98998313199998,44.908902869000045,205,196,150,256,184,144,271,219.0,,
dp_w10,mcp4-n070-r14-10,33.632788805300294,2080.0001,2080.0001,0.0,1.696788935,31.935999870300293,31.094552098000005,31.03981139099999,149,142,894,253,177,141,209,161.0,,
dp_w10,mcp4-n070-r16-01,20.240745910025147,2000.0000999999997,2000.0000999999997,0.0,0.604044803,19.636701107025146,19.480282687999992,19.434665257999995,115,108,122,249,176,137,177,118.0,,
dp_w10,mcp4-n070-r16-02,18.851158390256714,1713.0001000000002,1713.0001000000002,0.0,0.577512274,18.273646116256714,18.058456907999993,18.014268209,116,109,353,259,177,147,181,141.0,,
dp_w10,mcp4-n070-r16-03,39.67281716873999,1780.0001333333314,1780.0281198953514,1.5722786473966897e-5,1.018698154,38.65411901473999,37.18890387599999,37.115918889999996,193,183,1821,254,178,142,257,203.0,,
dp_w10,mcp4-n070-r16-04,25.849263814531128,2174.000150000001,2174.000150000001,0.0,0.946885017,24.902378797531128,23.63775221200001,23.570667535999995,152,147,1907,247,171,135,211,168.0,,
dp_w10,mcp4-n070-r16-05,33.64128435911462,1872.0001000000002,1872.0001000000002,0.0,0.928161276,32.713123083114624,31.22327834499999,31.13577203699998,196,187,1923,257,172,145,256,202.0,,
dp_w10,mcp4-n070-r16-06,23.083941530218873,1821.2501250000016,1821.2501250000016,0.0,1.002433609,22.081507921218872,21.846223265999996,21.79316660900001,126,121,306,246,174,134,189,131.0,,
dp_w10,mcp4-n070-r16-07,33.13701896335388,1802.5001500000008,1802.5001500000008,0.0,1.685460135,31.451558828353882,30.11955268900002,29.98946351100001,169,160,1850,252,175,140,232,198.0,,
