func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
dd_w010_l020,mssp7-n120-d12-01,41.63751180664416,1759.8501375,1759.8501374999998,0.0,0.064095812,41.573415994644165,41.094446728,41.048099493,93,88,31,403,1183,185,282,102.0,282,102
dd_w010_l020,mssp7-n120-d12-02,141.29039693945154,1578.7606465116285,1578.7606465116285,0.0,0.099298011,141.19109892845154,139.61312741100002,139.41138766400002,261,253,543,404,1159,186,449,324.0,449,324
dd_w010_l020,mssp7-n120-d12-03,87.12041169416273,1620.9376625000011,1620.9376625000011,0.0,0.100662768,87.01974892616272,86.18847510600003,86.08058607200002,104,97,88,401,1174,183,290,117.0,290,117
dd_w010_l020,mssp7-n120-d12-04,482.8387749699074,1768.4890444444436,1768.4890444444436,0.0,0.067728093,482.77104687690735,480.9499683240004,480.5953342519999,528,509,543,404,1149,186,706,697.0,706,697
dd_w010_l020,mssp7-n120-d12-05,100.68192763332165,1679.7002000000023,1679.7002000000023,0.0,0.067307663,100.61461997032166,99.67861685499999,99.61021278899996,142,132,164,400,1209,182,322,142.0,322,142
dd_w010_l020,mssp7-n120-d12-06,90.3109181874347,1981.1782749999993,1981.1782749999993,0.0,0.062370395,90.24854779243469,89.82642503000001,89.767167517,117,110,33,404,1206,186,305,122.0,305,122
dd_w010_l020,mssp7-n120-d12-07,66.41575051306812,1694.7000999999989,1694.7000999999989,0.0,0.096073637,66.31967687606812,65.70784550899998,65.619566619,175,168,30,404,1185,186,363,181.0,363,181
dd_w010_l020,mssp7-n120-d12-08,75.41373729769006,1596.000189999999,1596.000189999999,0.0,0.055159331,75.35857796669006,74.57075073599998,74.52510723700001,90,85,242,406,1216,188,284,124.0,284,124
dd_w010_l020,mssp7-n120-d12-09,58.29051410252368,1622.1090364444435,1622.1090364444435,0.0,0.050609222,58.23990488052368,57.619057682000005,57.57597050400001,85,81,137,404,1185,186,276,108.0,276,108
dd_w010_l020,mssp7-n120-d12-10,208.68446557739148,1513.4001999999994,1513.4001999999996,0.0,0.104785373,208.57968020439148,207.39036447400002,207.09467050799987,441,434,211,399,1204,181,626,457.0,626,457
dd_w010_l020,mssp7-n120-d16-01,103.8364578201361,1174.8001000000004,1174.8001000000004,0.0,0.087510915,103.74894690513611,102.59072859300002,102.49337641600006,176,166,367,395,1587,177,352,208.0,352,205
dd_w010_l020,mssp7-n120-d16-02,217.580455609489,1559.271557142858,1559.271557142858,0.0,0.052032777,217.528422832489,216.73429302199997,216.60755389100007,150,142,103,403,1461,185,337,158.0,337,158
dd_w010_l020,mssp7-n120-d16-03,75.03501852533837,1278.000170000003,1278.000170000003,0.0,0.077238641,74.95777988433838,73.60512425099999,73.52305756099999,169,158,360,401,1481,183,351,183.0,351,183
dd_w010_l020,mssp7-n120-d16-04,139.34822917020483,1396.0168333333359,1396.0168333333359,0.0,0.095149279,139.25307989120483,138.18576779499998,137.981434192,254,243,258,405,1483,187,440,265.0,440,265
dd_w010_l020,mssp7-n120-d16-05,59.76660145434497,1045.9001000000007,1045.9001000000007,0.0,0.064742457,59.70185899734497,58.617514195000005,58.53574224199999,161,155,280,403,1465,185,350,170.0,350,170
dd_w010_l020,mssp7-n120-d16-06,22.25982364146069,1460.8001000000002,1460.8001000000002,0.0,0.088992438,22.170831203460693,21.553151640999996,21.511252470000002,75,72,36,401,1523,183,265,114.0,265,114
dd_w010_l020,mssp7-n120-d16-07,84.92066415094128,1361.8751749999997,1361.8751749999997,0.0,0.044248183,84.87641596794128,83.28107560200002,83.210624228,135,130,647,402,1435,184,328,200.0,328,198
dd_w010_l020,mssp7-n120-d16-08,79.21639795092798,1319.3001999999992,1319.3001999999992,0.0,0.060343931,79.15605401992798,78.31746805300001,78.27639390600001,85,79,192,400,1461,182,271,105.0,271,105
dd_w010_l020,mssp7-n120-d16-09,122.952098827636,1283.5001000000002,1283.5001000000002,0.0,0.055472832,122.89662599563599,121.75001562800003,121.57300369400002,253,245,255,401,1554,183,439,266.0,439,266
dd_w010_l020,mssp7-n120-d16-10,50.20629496702246,1250.3002000000013,1250.300200000001,0.0,0.056981994,50.14931297302246,49.164269651,49.118518533,86,81,293,398,1504,180,271,98.0,271,98
dd_w010_l020,mssp7-n120-d20-01,65.17237423387817,1154.1334666666667,1154.1334666666667,0.0,0.06012629,65.11224794387817,64.15217301199999,64.08047980100001,160,149,310,400,1813,182,341,178.0,341,178
dd_w010_l020,mssp7-n120-d20-02,49.3904652047218,1366.1668000000002,1366.1668000000002,0.0,0.078841393,49.3116238117218,48.382666984,48.33948219899998,104,98,160,394,1799,176,284,115.0,284,115
dd_w010_l020,mssp7-n120-d20-03,34.2325524285221,1094.7001,1094.7001,0.0,0.114811559,34.117740869522095,33.375022957,33.240477387999995,88,83,154,400,1826,182,275,108.0,275,108
dd_w010_l020,mssp7-n120-d20-04,91.37695078520825,1169.1801799999998,1169.1801799999998,0.0,0.077244803,91.29970598220825,90.55557159199999,90.481867057,162,150,143,400,1801,182,341,192.0,341,192
dd_w010_l020,mssp7-n120-d20-05,56.67430708169092,1470.1001000000008,1470.1001000000006,0.0,0.034053061,56.64025402069092,56.10980314200002,55.97539332100001,108,104,96,400,1759,182,294,114.0,294,114
dd_w010_l020,mssp7-n120-d20-06,86.62659652540344,1203.9002,1203.9002,0.0,0.072201565,86.55439496040344,85.36854286799996,85.25852750199991,234,222,411,391,1783,173,406,282.0,406,281
dd_w010_l020,mssp7-n120-d20-07,26.27531027956421,1020.9001000000006,1020.9001000000006,0.0,0.12541032,26.14989995956421,25.40332526,25.368806829999997,75,69,113,400,1805,182,260,84.0,260,84
dd_w010_l020,mssp7-n120-d20-08,38.918319068939454,1059.2001,1059.2001,0.0,0.042537056,38.87578201293945,38.148100733999996,38.107616072,88,84,194,400,1752,182,274,94.0,274,94
dd_w010_l020,mssp7-n120-d20-09,31.087658257761717,1224.5001000000007,1224.5001000000007,0.0,0.093464227,30.99419403076172,30.45512357499999,30.39828092699999,109,106,97,397,1724,179,297,146.0,297,146
dd_w010_l020,mssp7-n120-d20-10,59.24543745279175,1371.0002000000006,1371.0002000000006,0.0,0.138893435,59.10654401779175,58.281960205000004,58.222293963000006,133,125,202,397,1814,179,314,152.0,314,152
dd_w010_l020,mssp7-n120-d24-01,49.332870043609134,980.0001000000004,980.0001000000004,0.0,0.085516013,49.24735403060913,48.04566020699998,47.98747434200002,130,121,423,399,2055,181,310,131.0,310,131
dd_w010_l020,mssp7-n120-d24-02,33.258322805443605,1038.7002000000007,1038.7002000000007,0.0,0.097965807,33.1603569984436,32.468809018000016,32.397117224999995,77,70,178,396,2046,178,256,80.0,256,80
dd_w010_l020,mssp7-n120-d24-03,37.312698587474365,1055.3001,1055.3001,0.0,0.08817552,37.224523067474365,36.58650752499999,36.55422981299999,85,80,125,392,2054,174,263,92.0,263,92
dd_w010_l020,mssp7-n120-d24-04,102.11555653769874,1051.9001,1051.9001,0.0,0.166998684,101.94855785369873,100.4032139430001,100.28089316400002,219,206,631,393,1971,175,389,216.0,389,216
dd_w010_l020,mssp7-n120-d24-05,20.670903476319214,1129.0001000000002,1129.0001000000002,0.0,0.083170446,20.587733030319214,20.112974511,20.094993615000003,47,44,63,394,2047,176,229,61.0,229,61
dd_w010_l020,mssp7-n120-d24-06,78.88741270924024,1033.9001000000005,1033.9001000000007,0.0,0.078456563,78.80895614624023,77.21496329900003,77.14952804200006,142,134,706,398,2097,180,322,144.0,322,144
dd_w010_l020,mssp7-n120-d24-07,39.63935413682483,1073.7001000000002,1073.7001000000005,0.0,0.101695207,39.53765892982483,38.83337169500001,38.759310623000005,89,84,119,389,2018,171,263,94.0,263,94
dd_w010_l020,mssp7-n120-d24-08,33.713901761567136,1232.1001000000037,1232.1001000000037,0.0,0.106346849,33.60755491256714,33.111133599,33.080669485,73,68,91,397,2033,179,258,100.0,258,100
dd_w010_l020,mssp7-n120-d24-09,106.05030813644605,905.2001000000002,905.2001000000002,0.0,0.111111073,105.93919706344604,104.72783325300001,104.62495482,197,188,504,400,2028,182,381,268.0,381,268
dd_w010_l020,mssp7-n120-d24-10,34.14059900858142,1125.4001499999995,1125.4001499999995,0.0,0.103489872,34.03710913658142,33.42562171899999,33.38706684499999,97,90,167,400,2058,182,282,106.0,282,106
dd_w010_l020,mssp7-n130-d12-01,291.41571527939965,1873.483766772283,1873.483766772283,0.0,0.055729451,291.35998582839966,289.284088306,289.2186239399999,134,128,724,408,1307,172,309,141.0,309,141
dd_w010_l020,mssp7-n130-d12-02,146.16580182378198,1766.7751500000018,1766.7751500000018,0.0,0.061336816,146.10446500778198,145.09527588699996,144.939757337,200,192,77,410,1321,174,376,230.0,376,230
dd_w010_l020,mssp7-n130-d12-03,188.18202876969738,1700.7001499999994,1700.7001499999994,0.0,0.037711858,188.1443169116974,187.21306727700008,187.05246392799998,190,182,107,408,1361,172,366,236.0,366,236
dd_w010_l020,mssp7-n130-d12-04,176.65395289521058,1747.1559384615389,1747.1559384615389,0.0,0.08104807,176.57290482521057,174.20748109099998,174.07726401999994,138,131,998,408,1338,172,312,184.0,312,184
dd_w010_l020,mssp7-n130-d12-05,673.824802321084,1614.7104690909077,1614.7104690909077,0.0,0.03543846,673.789363861084,671.7296283379999,671.4723530000005,412,400,724,408,1310,172,583,418.0,583,418
dd_w010_l020,mssp7-n130-d12-06,301.03654959555564,2011.5490211846127,2011.5490211846127,0.0,0.070597676,300.96595191955566,299.02746089100003,298.88095408600014,219,210,676,409,1348,173,394,241.0,394,241
dd_w010_l020,mssp7-n130-d12-07,224.26557808151244,1634.3432757575715,1634.3432757575717,0.0,0.081775,224.18380308151245,222.740666221,222.65703046500005,163,157,447,410,1399,174,339,167.0,339,167
dd_w010_l020,mssp7-n130-d12-08,295.5294457673767,1700.2091837837793,1700.2091837837793,0.0,0.0444628,295.4849829673767,292.6342474060001,292.55333398299996,168,158,1254,408,1354,172,342,191.0,342,191
dd_w010_l020,mssp7-n130-d12-09,69.44801408626269,1831.4201399999988,1831.4201399999988,0.0,0.009276217,69.4387378692627,68.73053803600001,68.675285564,115,111,36,409,1351,173,295,140.0,295,140
