func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
dd_w030_g1,kpp4-n40-r50-01,118.07606760987744,599.4355086956527,599.4948456576898,9.898806656641274e-5,0.054307623,118.02175998687744,5.776609861000003,0.40533639500000035,941,926,31793,1024,1060,942,2304,68107.0,,
dd_w030_g1,kpp4-n40-r50-02,16.15135532113904,552.4380312499995,552.4380312499995,0.0,0.050222213,16.101133108139038,1.9358108079999987,0.17472360699999986,341,334,7902,1014,1044,932,1543,18453.0,,
dd_w030_g1,kpp4-n40-r50-03,19.47483836883386,793.1258625000008,793.1751231558053,6.210950636407961e-5,0.086135261,19.388703107833862,3.883410724000003,0.19813883499999968,510,502,8160,1042,1065,960,1730,12305.0,,
dd_w030_g1,kpp4-n40-r50-04,57.56357012210351,810.0007999999997,810.0603040234495,7.34616847906695e-5,0.063016991,57.500553131103516,6.510200626000003,0.48022426399999985,1056,1039,18050,1026,1057,944,2349,28124.0,,
dd_w030_g1,kpp4-n40-r50-05,71.81072058935473,890.334100000002,890.4195276421432,9.595009574631833e-5,0.077485707,71.73323488235474,2.7713873800000024,0.2006534630000001,493,486,43603,1026,1055,944,1725,25655.0,,
dd_w030_g1,kpp4-n40-r50-06,80.62930467684973,634.8578714285711,634.877483821734,3.089257303964668e-5,0.007242709,80.62206196784973,3.8248552360000003,0.380714763,714,700,25957,1016,1048,934,2057,59684.0,,
dd_w030_g1,kpp4-n40-r50-07,31.634570818187868,915.0009000000009,915.0009000000009,0.0,0.00741766,31.627153158187866,4.768263266,0.2775586510000001,690,681,10147,1027,1060,945,1946,19025.0,,
dd_w030_g1,kpp4-n40-r50-08,9.599901195804078,766.6674222222223,766.6674222222223,0.0,0.005625006,9.594276189804077,1.9213853730000006,0.13723350899999998,321,313,4346,1062,1087,980,1501,7931.0,,
dd_w030_g1,kpp4-n40-r50-09,264.38794270010374,679.0007000000012,679.0682466101689,9.947944113711536e-5,0.01087275,264.37706995010376,7.464946362999995,0.7143504560000004,1341,1334,75139,975,1006,893,2777,138016.0,,
dd_w030_g1,kpp4-n40-r50-10,29.898460354445803,820.0006600000011,820.0630252388145,7.605510806956324e-5,0.013514485,29.8849458694458,3.5725100129999987,0.26027031100000014,581,570,11705,1028,1062,946,1885,46601.0,,
dd_w030_g1,kpp4-n40-r55-01,137.57844447953676,923.0007333333363,923.0869485704713,9.340754998507344e-5,0.05719447,137.52125000953674,5.396223435999998,0.480804522,931,917,36506,1007,1031,921,2268,97443.0,,
dd_w030_g1,kpp4-n40-r55-02,3600.0004061413833,1048.000900000002,1067.006540146892,0.018135137237849517,0.005719061,3599.9946870803833,16.37897561899998,1.1271118720000004,1996,1982,449131,1041,1069,955,3785,756301.0,,
dd_w030_g1,kpp4-n40-r55-03,27.459464207877076,1053.7922458333358,1053.8441146754226,4.9221127116773605e-5,0.007362262,27.452101945877075,3.0435485310000003,0.32247438500000025,516,511,8916,1026,1057,940,1719,22171.0,,
dd_w030_g1,kpp4-n40-r55-04,344.60929058581445,702.0006999999973,702.0521243331312,7.325396275804742e-5,0.006213651,344.60307693481445,6.989054692000005,0.5376562860000001,1035,1020,87254,1066,1092,980,2485,84201.0,,
dd_w030_g1,kpp4-n40-r55-05,21.265529036468383,827.0008199999982,827.0644922473531,7.699175843009438e-5,0.006878972,21.258650064468384,3.108624376999998,0.2425941219999998,523,514,6880,1005,1039,919,1793,33305.0,,
dd_w030_g1,kpp4-n40-r55-06,104.76808351970227,882.6675800000019,882.7382513246816,8.006561731855932e-5,0.005539603,104.76254391670227,4.8388599419999965,0.34258691399999985,679,673,53353,1027,1055,941,1895,20084.0,,
dd_w030_g1,kpp4-n40-r55-07,254.24685311333837,1176.3342333333376,1176.4343782556753,8.513305104952993e-5,0.005870104,254.24098300933838,6.554118217999998,0.5465087650000003,1089,1079,56080,1072,1098,986,2615,139639.0,,
dd_w030_g1,kpp4-n40-r55-08,432.50093596210877,807.0009000000008,807.0787308997841,9.644462575356935e-5,0.00585716,432.49507880210876,6.774121670999999,0.4664797750000005,969,956,107244,1039,1066,953,2455,133540.0,,
dd_w030_g1,kpp4-n40-r55-09,281.28521430328954,921.4590791666672,921.5388243555982,8.654230093772679e-5,0.005798219,281.27941608428955,6.124638534000002,0.46299052599999946,1018,1005,70489,1032,1065,946,2541,239825.0,,
dd_w030_g1,kpp4-n40-r55-10,50.55887452753308,1159.0006500000022,1159.0655862443543,5.602778941678004e-5,0.072095553,50.48677897453308,4.997757293000002,0.48627707800000003,783,774,13749,1031,1059,945,2107,49160.0,,
dd_w030_g1,kpp4-n40-r60-01,316.8675535692836,1130.0001719734555,1130.1004250000028,8.871947901762086e-5,0.055963613,316.81158995628357,4.947724732999999,0.3595832890000002,817,802,91080,969,1009,879,2186,410821.0,,
dd_w030_g1,kpp4-n40-r60-02,711.2681009576471,1098.4845854838698,1098.5533288537758,6.25801862078992e-5,0.078826885,711.1892740726471,9.30709764200001,0.7443528759999997,1242,1227,131845,1002,1030,912,2717,472518.0,,
dd_w030_g1,kpp4-n40-r60-03,1507.6025093152807,868.0002793650916,868.077502292879,8.896647803369417e-5,0.078652437,1507.5238568782806,7.784187921999989,0.6758075729999997,1467,1451,286312,998,1035,908,3049,1.269299e6,,
dd_w030_g1,kpp4-n40-r60-04,4.0618061766363525,1238.0,1238.0,0.0,0.06427214,3.9975340366363525,0.9036670659999996,0.06723177300000001,151,141,1336,984,1016,894,1323,2.032093e6,,
dd_w030_g1,kpp4-n40-r60-05,572.4391823972833,959.8009000000022,959.8887678269766,9.154797309982566e-5,0.05098426,572.3881981372833,7.029687950999997,0.6873237000000006,1202,1193,116042,1008,1040,918,2779,256183.0,,
dd_w030_g1,kpp4-n40-r60-06,2796.9297872227435,1418.0009965917238,1418.1313075072567,9.189761914558463e-5,0.11988527,2796.8099019527435,10.936941059999988,0.8646107840000017,1457,1444,477966,1017,1051,927,3095,682498.0,,
dd_w030_g1,kpp4-n40-r60-07,32.040757126314574,1302.5007200000023,1302.5007200000023,0.0,0.038484282,32.002272844314575,2.391556105000002,0.2735010249999999,444,437,13052,994,1031,904,1721,189188.0,,
dd_w030_g1,kpp4-n40-r60-08,1122.960867477206,1126.0011551972218,1126.1085310177434,9.536031115598965e-5,0.047641588,1122.913225889206,10.51905757599999,0.9568656000000023,1643,1626,159677,1017,1051,927,3403,3.313874e6,,
dd_w030_g1,kpp4-n40-r60-09,14.103563112997437,870.0,870.0,0.0,0.00913815,14.094424962997437,1.6091708640000002,0.16190497100000006,299,292,4287,1002,1034,912,1557,321483.0,,
dd_w030_g1,kpp4-n40-r60-10,2908.1029376656484,963.0010672744974,963.0952727272727,9.782486850398726e-5,0.06797072,2908.034966945648,19.506755636,2.5082079819999974,3794,3780,334110,1002,1035,912,5475,586860.0,,
dd_w030_g1,kpp4-n42-r50-01,727.3135672680127,878.5007500000011,878.5643154401148,7.23567283394287e-5,0.056958305,727.2566089630127,8.994299088999995,0.8047608000000004,1291,1279,153955,1119,1145,1033,2944,223003.0,,
dd_w030_g1,kpp4-n42-r50-02,148.0465721096299,741.6674888888881,741.7077534705072,5.428926334553771e-5,0.039429089,148.00714302062988,4.471972301000001,0.4282144109999997,654,644,43193,1046,1073,960,2081,88654.0,,
dd_w030_g1,kpp4-n42-r50-03,57.102230380450926,719.4865902777801,719.5488672666664,8.655753940079193e-5,0.031134437,57.07109594345093,3.7996922429999986,0.4312621119999997,544,535,19606,1123,1153,1037,1933,32107.0,,
