func,prob,total_time,best_obj,best_bound,gap,preprocess_time,solution_time,callback_time,subproblem_time,callback_calls,num_separations,bb_nodes,num_variables,num_constraints,dp_num_nodes,dp_num_arcs,dp_num_paths,dp_unique_arcs,dp_unique_paths
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-01,673.9084871683949,9132.000159999996,9132.000159999996,0.0,5.442337123,668.4661500453949,665.0857260569998,665.0716867280003,263,257,2310,112,237,,,,,
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-02,743.6538130403629,8170.666866666672,8170.666866666672,0.0,6.583631909,737.0701811313629,732.8506149289997,732.83863414,229,220,2800,112,237,,,,,
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-03,898.3927323511698,9981.857271428571,9981.857271428571,0.0,6.541886299,891.8508460521698,889.2764827509999,889.2635970979999,240,231,1313,112,237,,,,,
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-04,664.8086679582016,9588.500125000002,9588.500125000002,0.0,5.971572936,658.8370950222015,650.9872362659997,650.9727703650001,298,289,12177,112,237,,,,,
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-05,1251.0894387716503,8237.000133333344,8237.066273752313,8.029673169603067e-6,10.970289802,1240.1191489696503,1225.422568051,1225.403812438,326,314,13063,112,237,,,,,
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-06,698.3340209863062,9075.000160000003,9075.000160000003,0.0,6.80692996,691.5270910263062,688.9104353729997,688.8993573519997,242,232,1962,112,237,,,,,
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-07,748.2006593869957,7561.6668,7561.6668,0.0,7.167415254,741.0332441329956,732.6105577440006,732.5943078480002,342,336,6519,112,237,,,,,
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-08,483.24368953227076,8761.00015,8761.00015,0.0,6.985365386,476.25832414627075,473.4530758960001,473.4428293779999,219,211,2113,112,237,,,,,
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-09,726.6199828495088,8297.666833333333,8297.666833333333,0.0,7.876900803,718.7430820465088,707.8319301600001,707.817064408,317,307,8949,112,237,,,,,
vf,mcp5-n070-r04-e15-s10-j23-p28-m23-10,1084.5024997602206,9017.3335,9017.3335,0.0,7.916451634,1076.5860481262207,1061.3738222769996,1061.3573135709998,351,342,13658,112,237,,,,,
vf,mcp5-n070-r08-e15-s10-j23-p28-m23-01,83.52371978351269,3601.500149999996,3601.6886245901637,5.233224554149087e-5,3.789571758,79.7341480255127,79.49732404299998,79.488741085,159,152,333,112,150,,,,,
vf,mcp5-n070-r08-e15-s10-j23-p28-m23-02,67.26243439813831,3674.0001,3674.0001,0.0,3.488117372,63.774317026138306,62.234331621,62.224680672,183,175,814,112,150,,,,,
vf,mcp5-n070-r08-e15-s10-j23-p28-m23-03,226.3511040934193,3880.66683333333,3880.66683333333,0.0,3.623897148,222.7272069454193,217.02488052999993,217.007514031,313,303,5111,112,150,,,,,
vf,mcp5-n070-r08-e15-s10-j23-p28-m23-04,96.71444507329235,4124.0001,4124.0001,0.0,1.871687133,94.84275794029236,92.76294967900003,92.751237278,219,210,905,112,150,,,,,
vf,mcp5-n070-r08-e15-s10-j23-p28-m23-05,61.85735819549292,3919.0000999999997,3919.0000999999997,0.0,2.771463134,59.08589506149292,58.87082393999999,58.86193295399999,169,162,256,112,150,,,,,
vf,mcp5-n070-r08-e15-s10-j23-p28-m23-06,119.81711849957532,3676.500174999997,3676.500174999997,0.0,3.720273588,116.09684491157532,113.29018869099998,113.27887588699997,215,206,1712,112,150,,,,,
vf,mcp5-n070-r08-e15-s10-j23-p28-m23-07,104.99985931723255,3752.5001750000006,3752.5001750000006,0.0,2.720128282,102.27973103523254,102.06134039399997,102.05117318999999,186,181,309,112,150,,,,,
